"recordTime","hotArr.word","hotArr.word_scheme","hotArr.label_name","hotArr.num","hotArr.category","hotArr.note"
,"王鹤棣对陈钰琪说娘娘这也太隆重了吧","#王鹤棣对陈钰琪说娘娘这也太隆重了吧#","新",386613,"影视","王鹤棣对陈钰琪说娘娘这也太隆重了吧"
,"第一次见火车高级软卧","#第一次见火车高级软卧#","",360486,"幽默","第一次见火车高级软卧"
,"福兔","#福兔#","",356521,"科技","福兔"
,"樊振东和皇马梦幻联动","#樊振东和皇马梦幻联动#","新",331301,"体育","樊振东和皇马梦幻联动"
,"女子烧烤店内被男子持刀锁喉","#女子烧烤店内被男子持刀锁喉#","",328505,"社会负面","女子烧烤店内被男子持刀锁喉"
,"大侦探第八季定档","#大侦探第八季定档#","",325733,"综艺","大侦探第八季定档"
,"新生儿成白肺医生跪地抢救","#新生儿成白肺医生跪地抢救#","",304253,"社会正能量","新生儿成白肺医生跪地抢救"
,"张歆艺回到了快乐老家资阳","#张歆艺回到了快乐老家资阳#","新",282149,"艺人","张歆艺回到了快乐老家资阳"
,"魏晨说大侦探第八季我回来了","#魏晨说大侦探第八季我回来了#","",275461,"综艺","魏晨说大侦探第八季我回来了"
,"目前还没阳过是什么原因","#目前还没阳过是什么原因#","",258472,"情感,幽默","目前还没阳过是什么原因"
,"关孙彩瑛什么事","#关孙彩瑛什么事#","",257492,"艺人","关孙彩瑛什么事"
,"撒贝宁的官宣图好熟悉","#撒贝宁的官宣图好熟悉#","",254281,"综艺","撒贝宁的官宣图好熟悉"
,"蔡徐坤引用诗词给网友拜早年","#蔡徐坤引用诗词给网友拜早年#","新",235010,"艺人","蔡徐坤引用诗词给网友拜早年"
,"伍六七第四季开播","#伍六七第四季开播#","新",224678,"动漫,影视","伍六七第四季开播"
,"甄子丹称中国武侠片可以重振雄风","#甄子丹称中国武侠片可以重振雄风#","新",214604,"影视","甄子丹称中国武侠片可以重振雄风"
,"黄子弘凡是懂戳肺管子的","#黄子弘凡是懂戳肺管子的#","新",208294,"综艺","黄子弘凡是懂戳肺管子的"
,"好像偶遇张真源了","#好像偶遇张真源了#","",199278,"艺人","好像偶遇张真源了"
,"许红豆谢之遥的感情没有狗血情节","#许红豆谢之遥的感情没有狗血情节#","新",199243,"影视","许红豆谢之遥的感情没有狗血情节"
,"北京台春晚第三波阵容官宣","#北京台春晚第三波阵容官宣#","新",191174,"综艺","北京台春晚第三波阵容官宣"
,"YSKM说想超越TheShy","#YSKM说想超越TheShy#","新",186768,"游戏","YSKM说想超越TheShy"
,"网红男球员发表羞辱女性言论被禁赛","#网红男球员发表羞辱女性言论被禁赛#","",155492,"体育","网红男球员发表羞辱女性言论被禁赛"
,"踩高跷的狐面书生","#踩高跷的狐面书生#","",154952,"情感","踩高跷的狐面书生"
,"于和伟在三体跳广场舞","#于和伟在三体跳广场舞#","新",153556,"影视","于和伟在三体跳广场舞"
,"今年春节档电影到底有多强","#今年春节档电影到底有多强#","",152348,"影视","今年春节档电影到底有多强"
,"龚俊李现成毅今日大片","#龚俊李现成毅今日大片#","新",150780,"作品衍生","龚俊李现成毅今日大片"
,"韩红说从今以后就迈入了电影音乐创作这条路","#韩红说从今以后就迈入了电影音乐创作这条路#","新",149651,"影视","韩红说从今以后就迈入了电影音乐创作这条路"
,"校友说敖子逸随时都非常邋遢","#校友说敖子逸随时都非常邋遢#","",147560,"艺人","校友说敖子逸随时都非常邋遢"
,"满眼都是委屈的柯基","#满眼都是委屈的柯基#","新",146838,"情感","满眼都是委屈的柯基"
,"李雪琴 看完深海嚎啕大哭","李雪琴 看完深海嚎啕大哭","",140091,"影视","李雪琴 看完深海嚎啕大哭"
,"网易咖啡厅推出暴雪绿茶","#网易咖啡厅推出暴雪绿茶#","",140065,"游戏","网易咖啡厅推出暴雪绿茶"
,"小朋友也有职业素养","#小朋友也有职业素养#","新",133091,"幽默","小朋友也有职业素养"
,"崔译文","崔译文","新",124911,"社会新闻","崔译文"
